,Title_ID,Title,Year,Runtime_Minutes,Genres,Lifetime_Gross,Name_ID,Role,Name
63,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0001876,actress,Catherine Zeta-Jones
64,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0942482,actor,Jeffrey Wright
65,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0400441,director,Allen Hughes
66,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm3017566,writer,Brian Tucker
67,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm4185845,producer,Remington Chase
68,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0256542,producer,Randall Emmett
69,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0506100,producer,Stephen Levinson
70,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm0956374,composer,Aaron Zigman
71,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm1415323,actress,Miley Cyrus
72,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm2955013,actor,Liam Hemsworth
73,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm0001427,actor,Greg Kinnear
74,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm1544100,actor,Bobby Coleman
75,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm1455688,director,Julie Anne Robinson
76,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm0817023,writer,Nicholas Sparks
77,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm3491486,writer,Jeff Van Wie
78,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm0316774,producer,Jennifer Gibgot
79,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0,nm0788202,producer,Adam Shankman
