,Title_ID,Title,Year,Runtime_Minutes,Genres,Lifetime_Gross
0,tt0369610,Jurassic World,2015,124.0,"Action,Adventure,Sci-Fi",652270625.0
1,tt0401729,John Carter,2012,132.0,"Action,Adventure,Sci-Fi",73078100.0
2,tt1179034,From Paris with Love,2010,92.0,"Action,Crime,Thriller",24077427.0
3,tt1194173,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",113203870.0
4,tt1219289,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",79249455.0
5,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0
6,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0
7,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",62950384.0
8,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0
9,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0
10,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0
11,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0
12,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0
13,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0
14,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0
15,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0
16,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0
17,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0
18,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0
19,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0
20,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0
21,tt1861316,Droomkind,2010,45.0,"Adventure,Drama,Family",6534.0
22,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0
23,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0
24,tt1992193,Pandora's Promise,2013,87.0,Documentary,66680.0
25,tt1995260,Battlefield America,2012,106.0,"Drama,Musical",172000.0
26,tt2012011,Scenic Route,2013,82.0,"Drama,Thriller",3434.0
27,tt2015370,Finding Joe,2011,80.0,Documentary,55518.0
28,tt2023453,Diary of a Wimpy Kid: Dog Days,2012,94.0,"Comedy,Family",49008662.0
29,tt2140619,Two Night Stand,2014,86.0,"Comedy,Romance",18612.0
30,tt2178470,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",3827466.0
31,tt2209764,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",23022309.0
32,tt2215719,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",25326071.0
33,tt2235108,Dear White People,2014,108.0,"Comedy,Drama,Romance",4404154.0
34,tt0808510,Tooth Fairy,2010,101.0,"Comedy,Family,Fantasy",60022256.0
35,tt0816711,World War Z,2013,116.0,"Action,Adventure,Horror",202359711.0
36,tt1086772,Blended,2014,117.0,"Comedy,Romance",46294610.0
37,tt1104001,Tron,2010,125.0,"Action,Adventure,Fantasy",172062763.0
38,tt1129412,Circle,2010,88.0,"Horror,Thriller",10024.0
39,tt1185416,When in Rome,2010,91.0,"Comedy,Romance",32680633.0
40,tt1230168,Same Kind of Different as Me,2017,119.0,"Biography,Drama",6423605.0
41,tt1408101,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",228778661.0
42,tt1426329,Lovelace,2013,93.0,"Biography,Drama",356582.0
43,tt1436562,Rio,2011,96.0,"Adventure,Animation,Comedy",143619809.0
44,tt1466072,William S. Burroughs: A Man Within,2010,87.0,Documentary,46380.0
45,tt1483010,Logan,2010,94.0,"Comedy,Drama,Family",7137.0
46,tt1531930,The Lie,2011,80.0,Drama,3000.0
47,tt1568923,Shtikat Haarchion,2010,88.0,"Documentary,Drama,History",320486.0
48,tt1572154,Kinyarwanda,2011,100.0,"Drama,History,Romance",35412.0
49,tt1586265,What to Expect When You're Expecting,2012,110.0,"Comedy,Drama,Romance",41152203.0
50,tt1606392,Win Win,2011,106.0,"Comedy,Drama,Sport",10179275.0
51,tt1617661,Jupiter Ascending,2015,127.0,"Action,Adventure,Sci-Fi",47387723.0
52,tt1628841,Independence Day: Resurgence,2016,120.0,"Action,Adventure,Sci-Fi",103144286.0
53,tt1677720,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",137690172.0
54,tt1684548,Axe Giant: The Wrath of Paul Bunyan,2013,90.0,"Fantasy,Horror",3287.0
55,tt1711484,La conquête,2011,105.0,Biography,74474.0
56,tt1714209,In the Land of Blood and Honey,2011,127.0,"Drama,Romance,War",303877.0
57,tt1737122,Carol Channing: Larger Than Life,2012,87.0,"Biography,Comedy,Documentary",22740.0
58,tt1758595,Diana,2013,113.0,"Biography,Drama,Romance",335359.0
59,tt1839654,The Magic of Belle Isle,2012,109.0,"Comedy,Drama",102388.0
60,tt1861281,Battle for Brooklyn,2011,93.0,"Documentary,Drama",17981.0
61,tt1934231,Delhi Belly,2011,103.0,"Action,Comedy,Crime",1532594.0
62,tt0315642,Wazir,2016,103.0,"Action,Crime,Drama",1124045.0
63,tt0383010,The Three Stooges,2012,92.0,"Comedy,Family",44338224.0
64,tt0498351,The Hero of Color City,2014,77.0,"Animation,Family",32188.0
65,tt1001526,Megamind,2010,95.0,"Action,Animation,Comedy",148415853.0
66,tt10208198,"The Gangster, the Cop, the Devil",2019,109.0,"Action,Crime,Drama",214062.0
67,tt1029231,Krrish 3,2013,152.0,"Action,Adventure,Sci-Fi",2191534.0
68,tt1319744,The Interrupters,2011,125.0,"Crime,Documentary",282448.0
69,tt1322269,August: Osage County,2013,121.0,"Comedy,Drama",37738810.0
70,tt1333125,Movie 43,2013,94.0,Comedy,8840453.0
71,tt1355683,Black Mass,2015,123.0,"Biography,Crime,Drama",62575678.0
72,tt1386697,Suicide Squad,2016,123.0,"Action,Adventure,Fantasy",325100054.0
73,tt1397514,Journey 2: The Mysterious Island,2012,94.0,"Action,Adventure,Comedy",103860290.0
74,tt1411956,Sold,2016,94.0,Drama,57527.0
75,tt1554091,A Better Life,2011,98.0,"Drama,Romance",1759252.0
76,tt1566637,The Afflicted,2011,85.0,"Horror,Thriller",212940.0
77,tt1599348,Safe House,2012,115.0,"Action,Adventure,Crime",126373434.0
78,tt1602472,2 Days in New York,2012,96.0,"Comedy,Drama,Romance",633210.0
79,tt1620680,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",100478608.0
80,tt1650537,Inkubus,2011,80.0,Horror,81600.0
81,tt1653665,Goodbye Christopher Robin,2017,107.0,"Biography,Drama",1735251.0
82,tt1838544,Gone,2012,94.0,"Action,Adventure,Drama",11682205.0
83,tt1872181,The Amazing Spider-Man 2,2014,142.0,"Action,Adventure,Sci-Fi",202853933.0
84,tt1895587,Spotlight,2015,129.0,"Crime,Drama",45055776.0
85,tt1922751,The Look,2011,99.0,Documentary,19988.0
86,tt1931569,El gran milagro,2011,70.0,"Animation,Drama",555166.0
87,tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137.0,"Action,Adventure,Sci-Fi",281723902.0
88,tt1966359,Father Figures,2017,113.0,"Adventure,Comedy,Drama",17501244.0
89,tt1986998,Tio Papi,2013,87.0,"Comedy,Drama,Family",21316.0
90,tt2009606,Believe,2013,96.0,"Drama,Sport",6206566.0
91,tt2049589,Watchers of the Sky,2014,120.0,"Biography,Documentary,History",19339.0
92,tt2059171,13 Sins,2014,93.0,"Horror,Thriller",13809.0
93,tt2070862,Temptation: Confessions of a Marriage Counselor,2013,111.0,"Drama,Thriller",51975354.0
94,tt2077851,Sleepwalk with Me,2012,81.0,Comedy,2266067.0
95,tt2301039,Officer Down,2013,110.0,Drama,1463.0
96,tt2304915,The Green Prince,2014,101.0,"Biography,Documentary",258237.0
97,tt2304997,They Come to America,2012,99.0,Documentary,3775.0
98,tt2334879,White House Down,2013,131.0,"Action,Drama,Thriller",73103784.0
99,tt2347497,Silent Night,2012,94.0,"Comedy,Horror,Mystery",14567.0
100,tt0376136,The Rum Diary,2011,119.0,"Comedy,Drama",13109815.0
101,tt0431021,The Possession,2012,92.0,"Horror,Mystery,Thriller",49130154.0
102,tt1053810,The Big Year,2011,100.0,Comedy,7204138.0
103,tt1103153,Killers,2010,100.0,"Action,Comedy,Romance",47059963.0
104,tt1375666,Inception,2010,148.0,"Action,Adventure,Sci-Fi",292576195.0
105,tt1392170,The Hunger Games,2012,142.0,"Action,Adventure,Sci-Fi",408010692.0
106,tt1392214,Prisoners,2013,153.0,"Crime,Drama,Mystery",61002302.0
107,tt1532958,Battle of the Year,2013,110.0,"Drama,Music",8888355.0
108,tt1563704,Legendary,2010,107.0,"Drama,Sport",200393.0
109,tt1586752,Machine Gun Preacher,2011,129.0,"Action,Biography,Crime",538690.0
110,tt1798603,Bad Santa 2,2016,92.0,"Comedy,Crime,Drama",17782178.0
111,tt1848826,American Teacher,2011,81.0,"Biography,Documentary,History",33144.0
112,tt1860213,Dirty Grandpa,2016,102.0,Comedy,35593113.0
113,tt1860353,Turbo,2013,96.0,"Adventure,Animation,Comedy",83028128.0
114,tt2016940,Man of Tai Chi,2013,105.0,"Action,Drama",100144.0
115,tt2082197,Barfi!,2012,151.0,"Comedy,Drama,Romance",2804874.0
116,tt2084989,Upstream Color,2013,96.0,"Drama,Sci-Fi",444098.0
117,tt2112096,Absolutely Fabulous: The Movie,2016,91.0,"Comedy,Crime",4772155.0
118,tt2125653,The House I Live In,2012,108.0,Documentary,210752.0
119,tt2191721,Jodi Breakers,2012,127.0,"Comedy,Musical,Romance",52618.0
120,tt2238839,Chun Kiu yi Chi Ming,2012,112.0,"Comedy,Romance",256451.0
121,tt2241351,Money Monster,2016,98.0,"Crime,Drama,Thriller",41012075.0
122,tt2246724,Ghanchakkar,2013,137.0,"Comedy,Crime,Thriller",203044.0
123,tt2281159,Contracted,2013,84.0,"Drama,Horror,Thriller",4105.0
124,tt2312718,Homefront,2013,100.0,"Action,Thriller",20158898.0
125,tt2357377,Bereullin,2013,120.0,"Action,Thriller",665210.0
126,tt0433035,Real Steel,2011,127.0,"Action,Drama,Family",85468508.0
127,tt0970179,Hugo,2011,126.0,"Adventure,Drama,Family",73864507.0
128,tt1014763,Child 44,2015,137.0,"Crime,Drama,History",1224330.0
129,tt1297921,Christina,2010,90.0,Drama,11000.0
130,tt1375789,Race 2,2013,150.0,"Action,Crime,Thriller",1579940.0
131,tt1398426,Straight Outta Compton,2015,147.0,"Biography,Drama,History",161197785.0
132,tt1538403,The Mortal Instruments: City of Bones,2013,130.0,"Action,Fantasy,Horror",31165421.0
133,tt1590295,Brutal Beauty: Tales of the Rose City Rollers,2010,80.0,"Documentary,Sport",9677.0
134,tt1600195,Abduction,2011,106.0,"Action,Mystery,Thriller",28087155.0
135,tt1606378,A Good Day to Die Hard,2013,98.0,"Action,Thriller",67349198.0
136,tt1621045,Think Like a Man,2012,122.0,"Comedy,Romance",91547205.0
137,tt1631867,Edge of Tomorrow,2014,113.0,"Action,Sci-Fi",100206256.0
138,tt1646987,Wrath of the Titans,2012,99.0,"Action,Adventure,Fantasy",83670083.0
139,tt1659337,The Perks of Being a Wallflower,2012,103.0,Drama,17742948.0
140,tt1667889,Ice Age: Continental Drift,2012,88.0,"Adventure,Animation,Comedy",161321843.0
141,tt1711425,21 & Over,2013,93.0,Comedy,25682380.0
142,tt1729226,10 timer til Paradis,2012,92.0,"Drama,Romance",16138.0
143,tt1733525,Khodorkovsky,2011,111.0,"Biography,Documentary,Drama",39522.0
144,tt1758610,Unconditional,2012,92.0,"Biography,Crime,Drama",1005800.0
145,tt1758692,Like Crazy,2011,86.0,"Drama,Romance",3395391.0
146,tt1772240,Apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi",17687709.0
147,tt1773109,Yamla Pagla Deewana,2011,163.0,"Action,Comedy,Drama",993031.0
148,tt1784600,Rebirth,2011,82.0,"Action,Drama",12358.0
149,tt1800741,Step Up Revolution,2012,99.0,"Drama,Music,Romance",35074677.0
150,tt1814621,Admission,2013,107.0,"Comedy,Drama,Romance",18007317.0
151,tt1840309,Divergent,2014,139.0,"Action,Adventure,Mystery",150947895.0
152,tt1918727,California Solo,2012,94.0,Drama,15433.0
153,tt1972663,Into the Abyss,2011,107.0,"Crime,Documentary,Drama",223880.0
154,tt1990314,Robot & Frank,2012,89.0,"Comedy,Crime,Drama",3325038.0
155,tt2016894,Ek Tha Tiger,2012,132.0,"Action,Romance,Thriller",2347774.0
156,tt2274570,Bad Milo!,2013,85.0,"Comedy,Horror",19613.0
157,tt2275629,Cliffs of Freedom,2019,137.0,Drama,72476.0
158,tt2334649,Fruitvale Station,2013,85.0,"Biography,Drama,Romance",16101339.0
159,tt2344678,Himmatwala,2013,150.0,"Action,Comedy,Drama",270880.0
160,tt2372222,Kick,2014,146.0,"Action,Comedy,Crime",2472695.0
161,tt2387433,Dark Skies,2013,97.0,"Horror,Sci-Fi,Thriller",17418667.0
162,tt0376479,American Pastoral,2016,108.0,"Crime,Drama",544098.0
163,tt0491175,Suburbicon,2017,105.0,"Comedy,Crime,Drama",5775178.0
164,tt0816692,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",188020017.0
165,tt0947810,Green Zone,2010,115.0,"Action,Drama,Thriller",35053660.0
166,tt10161238,Miss & Mrs. Cops,2019,107.0,"Comedy,Crime",104578.0
167,tt1049402,Howl,2010,84.0,"Biography,Drama,Romance",617334.0
168,tt1053424,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",13794835.0
169,tt1255919,Holmes & Watson,2018,90.0,"Adventure,Comedy,Crime",30573626.0
170,tt1276104,Looper,2012,113.0,"Action,Crime,Drama",66486205.0
171,tt1300854,Iron Man Three,2013,130.0,"Action,Adventure,Sci-Fi",409013994.0
172,tt1371111,Cloud Atlas,2012,172.0,"Action,Drama,Mystery",27108272.0
173,tt1391137,Why Did I Get Married Too?,2010,121.0,"Comedy,Drama,Romance",60095852.0
174,tt1418377,"I, Frankenstein",2014,92.0,"Action,Fantasy,Horror",19075290.0
175,tt1425922,Black Nativity,2013,93.0,"Drama,Family,Music",7018189.0
176,tt1694020,The Guilt Trip,2012,95.0,"Comedy,Drama",37134215.0
177,tt1787725,If a Tree Falls: A Story of the Earth Liberation Front,2011,85.0,"Biography,Crime,Documentary",61794.0
178,tt1787791,Resurrect Dead: The Mystery of the Toynbee Tiles,2011,86.0,Documentary,21242.0
179,tt1989593,Red Hook Summer,2012,121.0,Drama,338803.0
180,tt2062622,Postman Pat: The Movie,2014,88.0,"Animation,Comedy,Family",1519.0
181,tt2140479,The Accountant,2016,128.0,"Action,Crime,Drama",86260045.0
182,tt2147728,I Used to Be Darker,2013,89.0,"Drama,Music",22214.0
183,tt2178508,Son of Sardaar,2012,141.0,"Action,Comedy",771789.0
184,tt2245003,Miss You Already,2015,112.0,"Comedy,Drama,Romance",1162653.0
185,tt2250032,Smash & Grab: The Story of the Pink Panthers,2013,89.0,"Crime,Documentary,History",18938.0
186,tt2275471,A Perfect Man,2013,95.0,"Drama,Romance",7117.0
187,tt2316204,Alien: Covenant,2017,122.0,"Horror,Sci-Fi,Thriller",74262031.0
188,tt2345561,Grandmaster,2012,100.0,"Mystery,Thriller",17077.0
189,tt2359427,Linsanity,2013,89.0,"Biography,Documentary,Sport",302645.0
190,tt2404639,The Happy Prince,2018,105.0,"Biography,Drama",466440.0
191,tt2415458,The Wolfpack,2015,90.0,"Biography,Documentary",1301696.0
192,tt0326965,In My Sleep,2010,104.0,"Drama,Mystery,Thriller",30158.0
193,tt0944835,Salt,2010,100.0,"Action,Mystery,Thriller",118311368.0
194,tt0963966,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",63150991.0
195,tt1037705,The Book of Eli,2010,118.0,"Action,Adventure,Drama",94835059.0
196,tt1072748,Winchester,2018,99.0,"Biography,Drama,Fantasy",25091816.0
197,tt1120985,Blue Valentine,2010,112.0,"Drama,Romance",9706328.0
198,tt1179933,10 Cloverfield Lane,2016,103.0,"Drama,Horror,Mystery",72082998.0
199,tt1323594,Despicable Me,2010,95.0,"Animation,Comedy,Family",251513985.0
200,tt1351685,Jack the Giant Slayer,2013,114.0,"Adventure,Fantasy",65187603.0
201,tt1371081,Long Shot: The Kevin Laue Story,2012,93.0,"Documentary,Drama",45874.0
202,tt1401143,Rare Exports,2010,84.0,"Adventure,Fantasy,Horror",236347.0
203,tt1405365,Celeste & Jesse Forever,2012,92.0,"Comedy,Drama,Romance",3094813.0
204,tt1413492,12 Strong,2018,130.0,"Action,Drama,History",45819713.0
205,tt1679335,Trolls,2016,92.0,"Adventure,Animation,Comedy",153707064.0
206,tt1692325,Eyes Wide Open,2010,110.0,"Documentary,History",26258.0
207,tt1710417,Lola Versus,2012,87.0,Comedy,252603.0
208,tt1710469,Seasons of Gray,2013,90.0,Drama,70605.0
209,tt1720621,Trafficked,2017,104.0,"Drama,Thriller",19698.0
210,tt1723811,Shame,2011,101.0,Drama,3909002.0
211,tt1731764,Nick Saban: Gamechanger,2010,88.0,Documentary,188786.0
212,tt1746153,Crime After Crime,2011,95.0,"Biography,Crime,Documentary",60291.0
213,tt1763303,The First Time,2012,95.0,"Comedy,Drama,Romance",22836.0
214,tt1959563,The Hitman's Bodyguard,2017,118.0,"Action,Comedy,Thriller",75468583.0
215,tt1965065,Save the Date,2012,97.0,"Comedy,Romance",5719.0
216,tt1991245,Chernobyl Diaries,2012,86.0,"Horror,Mystery,Thriller",18119640.0
217,tt1992156,Il futuro,2013,94.0,Drama,14001.0
218,tt2122340,Ferrari Ki Sawaari,2012,140.0,"Comedy,Drama,Family",434107.0
219,tt2126355,San Andreas,2015,114.0,"Action,Adventure,Drama",155190832.0
220,tt2230954,Gone,2012,50.0,Drama,11682205.0
221,tt2281267,Gregory Crewdson: Brief Encounters,2012,78.0,"Biography,Documentary,Drama",60064.0
222,tt2296697,Concussion,2013,96.0,Drama,42606.0
223,tt2326554,A Girl Walks Home Alone at Night,2014,101.0,"Drama,Horror",491910.0
224,tt2378281,No se aceptan devoluciones,2013,115.0,"Comedy,Drama",44467206.0
225,tt2386668,High on the Hog,2019,85.0,"Action,Crime,Drama",45696.0
226,tt2404463,The Heat,2013,117.0,"Action,Comedy,Crime",159582188.0
227,tt0448022,A Bird of the Air,2011,108.0,"Drama,Romance",10152.0
228,tt0762138,Syrup,2013,90.0,"Comedy,Drama,Romance",663.0
229,tt1034389,The Eagle,2011,114.0,"Action,Adventure,Drama",19490041.0
230,tt1210819,The Lone Ranger,2013,150.0,"Action,Adventure,Western",89302115.0
231,tt1244659,Extraordinary Measures,2010,106.0,Drama,12068313.0
232,tt1321870,Gangster Squad,2013,113.0,"Action,Crime,Drama",46000903.0
233,tt1356790,I Am Divine,2013,90.0,Documentary,81497.0
234,tt1356864,I'm Still Here,2010,108.0,"Comedy,Drama,Music",408983.0
235,tt1365519,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",58250803.0
236,tt1389127,Texas Killing Fields,2011,105.0,"Crime,Drama,History",45469.0
237,tt1433813,Hubble 3D,2010,44.0,Documentary,52496012.0
238,tt1446147,Cat Run,2011,106.0,"Action,Comedy",30000.0
239,tt1586713,Burlesque,2010,,Drama,39440655.0
240,tt1632708,Friends with Benefits,2011,109.0,"Comedy,Romance",55802754.0
241,tt1641624,Ma part du gâteau,2011,109.0,"Comedy,Drama",6850.0
242,tt1645170,The Dictator,2012,83.0,Comedy,59650222.0
243,tt1678051,Soldiers of Fortune,2012,94.0,"Action,Thriller",38898.0
244,tt1691916,Before I Fall,2017,98.0,"Drama,Fantasy,Mystery",12241122.0
245,tt1840417,The Words,2012,102.0,"Drama,Mystery,Romance",11494838.0
246,tt1856109,Where Soldiers Come From,2011,92.0,Documentary,39201.0
247,tt1870548,This Changes Everything,2015,89.0,Documentary,16692.0
248,tt1967651,Unconditional,2012,92.0,"Drama,Thriller",1005800.0
249,tt1974419,The Neon Demon,2016,117.0,"Horror,Thriller",1333124.0
250,tt2212008,The Bag Man,2014,108.0,"Crime,Drama,Thriller",56574.0
251,tt2282662,Our Nixon,2013,84.0,"Biography,Crime,Documentary",20584.0
252,tt2293640,Minions,2015,91.0,"Adventure,Animation,Comedy",336045770.0
253,tt2355540,Cutie and the Boxer,2013,82.0,"Biography,Documentary",200036.0
254,tt2364897,The Disappointments Room,2016,85.0,"Drama,Horror,Thriller",2423468.0
255,tt2387517,Made in France,2016,,Romance,9956.0
256,tt2390361,Enough Said,2013,93.0,"Comedy,Drama,Romance",17550872.0
257,tt2401007,Desperate Acts of Magic,2013,86.0,Comedy,7373.0
258,tt0409847,Cowboys & Aliens,2011,119.0,"Action,Sci-Fi,Thriller",100240551.0
259,tt0864835,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",111506430.0
260,tt0882977,Snitch,2013,112.0,"Action,Drama,Thriller",42930462.0
261,tt1024648,Argo,2012,120.0,"Biography,Drama,Thriller",136025503.0
262,tt1065073,Boyhood,2014,165.0,Drama,25352281.0
263,tt1282153,O Estranho Caso de Angélica,2010,97.0,"Drama,Fantasy",50135.0
264,tt1285009,The Strangers: Prey at Night,2018,85.0,Horror,24586708.0
265,tt1302011,Kung Fu Panda 2,2011,90.0,"Action,Adventure,Animation",165249063.0
266,tt1307858,All About Evil,2010,98.0,"Comedy,Horror",7995.0
267,tt1637706,Our Idiot Brother,2011,90.0,"Comedy,Drama",24816118.0
268,tt1655441,The Age of Adaline,2015,112.0,"Drama,Fantasy,Romance",42629776.0
269,tt1690953,Despicable Me 2,2013,98.0,"Adventure,Animation,Comedy",368061265.0
270,tt1716777,People Like Us,2012,114.0,"Comedy,Drama",12434778.0
271,tt1911644,The Call,2013,94.0,"Crime,Drama,Horror",51872378.0
272,tt1931388,Beware of Mr. Baker,2012,100.0,Documentary,116476.0
273,tt1935089,Blind,2017,98.0,"Drama,Romance",12522.0
274,tt1937092,Always Kabhi Kabhi,2011,126.0,"Comedy,Crime,Drama",21381.0
275,tt1959550,The Beat Hotel,2012,88.0,"Biography,Documentary,History",6480.0
276,tt1971403,General Education,2012,94.0,Comedy,8601.0
277,tt1976000,The Two Faces of January,2014,96.0,"Romance,Thriller",507463.0
278,tt2005153,Backwards,2012,89.0,"Romance,Sport",61465.0
279,tt2199571,Run All Night,2015,114.0,"Action,Drama,Thriller",26461644.0
280,tt2265171,Serbuan maut 2: Berandal,2014,150.0,"Action,Crime,Thriller",2627209.0
281,tt2292959,The Canyons,2013,99.0,"Drama,Thriller",56825.0
282,tt2294629,Frozen,2013,102.0,"Adventure,Animation,Comedy",400738009.0
283,tt2304583,Death by China,2012,78.0,"Documentary,Drama,History",38492.0
284,tt2328900,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",16468499.0
285,tt2333262,Playback,2012,113.0,Drama,264.0
286,tt2349144,Mississippi Grind,2015,108.0,"Comedy,Drama",130541.0
287,tt2581244,Life After Beth,2014,89.0,"Comedy,Fantasy,Horror",88273.0
288,tt2582498,Sweet Virginia,2017,93.0,"Drama,Thriller",11753.0
289,tt2593392,Alive Inside,2014,78.0,"Documentary,News",256682.0
290,tt0446029,Scott Pilgrim vs. the World,2010,112.0,"Action,Comedy,Fantasy",31524275.0
291,tt0458339,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",176654505.0
292,tt0938283,The Last Airbender,2010,103.0,"Action,Adventure,Family",131772187.0
293,tt0975645,Hitchcock,2012,98.0,"Biography,Comedy,Drama",6008677.0
294,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",104386950.0
295,tt1175709,All Good Things,2010,101.0,"Crime,Drama,Mystery",582024.0
296,tt1198156,You're Not You,2014,102.0,Drama,11486.0
297,tt1227378,"Fat, Sick & Nearly Dead",2010,97.0,Documentary,23240020.0
298,tt1229822,Jane Eyre,2011,120.0,"Drama,Romance",11242660.0
299,tt1235187,Where Hands Touch,2018,122.0,"Drama,Romance,War",67743.0
300,tt1506940,2012: Time for Change,2010,85.0,"Animation,Documentary,News",68339.0
301,tt1533089,Tab Hunter Confidential,2015,90.0,"Biography,Documentary",85812.0
302,tt1540011,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",20777061.0
303,tt1568911,War Horse,2011,146.0,"Drama,History,War",79884879.0
304,tt1605630,American Reunion,2012,113.0,Comedy,57011521.0
305,tt1748158,Paul Goodman Changed My Life,2011,89.0,"Biography,Documentary,Drama",35671.0
306,tt1764183,Arbitrage,2012,107.0,"Drama,Thriller",7919574.0
307,tt1781058,Wilson,2017,94.0,"Comedy,Drama",653951.0
308,tt1787988,Talaash,2012,140.0,"Crime,Drama,Mystery",2871956.0
309,tt1798243,Rudderless,2014,105.0,"Comedy,Drama,Music",58293.0
310,tt1815862,After Earth,2013,100.0,"Action,Adventure,Drama",60522097.0
311,tt1823672,Chappie,2015,120.0,"Action,Crime,Drama",31569268.0
312,tt1830792,Romeos,2011,94.0,"Drama,Romance",1081.0
313,tt2040504,Shirin in Love,2014,104.0,"Comedy,Romance",49254.0
314,tt2055765,The English Teacher,2013,93.0,"Comedy,Drama",104810.0
315,tt2093067,Bel Borba Aqui,2012,95.0,"Biography,Documentary",7426.0
316,tt2120152,The Invisible War,2012,93.0,"Crime,Documentary",71968.0
317,tt2125435,Beasts of the Southern Wild,2012,93.0,"Adventure,Drama,Fantasy",12795746.0
318,tt2132285,The Bling Ring,2013,90.0,"Biography,Crime,Drama",5845732.0
319,tt2166214,Khiladi 786,2012,141.0,"Action,Comedy",379466.0
320,tt2186781,Five Dances,2013,83.0,"Drama,Music,Romance",5788.0
321,tt2194328,Finding Fela!,2014,119.0,"Biography,Documentary,History",120980.0
322,tt2386490,How to Train Your Dragon: The Hidden World,2019,104.0,"Action,Adventure,Animation",160799505.0
323,tt2404461,Le passé,2013,130.0,"Drama,Mystery",1331747.0
324,tt2430104,After Tiller,2013,85.0,"Biography,Documentary,Drama",72125.0
325,tt2446600,Next Goal Wins,2014,97.0,"Documentary,Sport",43089.0
326,tt2463288,Walk of Shame,2014,95.0,Comedy,59209.0
327,tt2474976,The Hallow,2015,97.0,Horror,13906.0
328,tt2532528,Dirty Wars,2013,87.0,"Crime,Documentary,Drama",384473.0
329,tt2597760,The Outcasts,2017,95.0,Comedy,1455.0
330,tt2613286,Dur d'être Dieu,2012,66.0,Documentary,264.0
331,tt10140002,42nd Street: The Musical,2019,155.0,Musical,187440.0
332,tt10346206,Mayday Life,2019,112.0,Music,85912.0
333,tt1250777,Kick-Ass,2010,117.0,"Action,Comedy",48071303.0
334,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,82.0,"Action,Comedy,Family",43585753.0
335,tt1336608,Rock of Ages,2012,123.0,"Comedy,Drama,Musical",38518613.0
336,tt1341167,Four Lions,2010,97.0,"Comedy,Crime,Drama",304616.0
337,tt1535438,Hope Springs,2012,100.0,"Comedy,Drama,Romance",63536011.0
338,tt1562872,Zindagi Na Milegi Dobara,2011,155.0,"Comedy,Drama",3108485.0
339,tt1564585,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",21393620.0
340,tt1573072,Housefull,2010,144.0,Comedy,1183658.0
341,tt1602620,Amour,2012,127.0,"Drama,Romance",6739492.0
342,tt1609479,Better Living Through Chemistry,2014,91.0,"Comedy,Drama",75143.0
343,tt1615147,Margin Call,2011,107.0,"Drama,Thriller",5354039.0
344,tt1633356,Shark Night 3D,2011,90.0,"Horror,Thriller",18877153.0
345,tt1682180,Stoker,2013,99.0,"Drama,Thriller",1714221.0
346,tt1684628,Circumstance,2011,107.0,Drama,454121.0
347,tt1703957,Genius,2016,104.0,"Biography,Drama",1361045.0
